date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2017-05-01,Bus,7943646,22,361074.81818182,Bus
2017-05-01,Bus,777613,22,35346.045454545,"Silver Line"
2017-05-01,Rail,1597468.372505,22,72612.198750229,"Blue Line"
2017-05-01,Rail,3855003.8906573,22,175227.44957533,"Green Line"
2017-05-01,Rail,4698524.6866215,22,213569.30393734,"Orange Line"
2017-05-01,Rail,5760640.5767093,22,261847.29894133,"Red Line"
