date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2017-07-01,Bus,6928956,21,329950.28571429,Bus
2017-07-01,Bus,760559,21,36217.095238095,"Silver Line"
2017-07-01,Rail,1513658.8619415,20,75682.943097076,"Blue Line"
2017-07-01,Rail,3444647.698158,20,172232.3849079,"Green Line"
2017-07-01,Rail,4101198.9621185,20,205059.94810593,"Orange Line"
2017-07-01,Rail,5169111.5014632,20,258455.57507316,"Red Line"
