date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2017-03-01,Bus,7823065,23,340133.26086957,Bus
2017-03-01,Bus,770216,23,33487.652173913,"Silver Line"
2017-03-01,Rail,1542034.8006275,23,67044.99133163,"Blue Line"
2017-03-01,Rail,4010220.7130173,23,174357.4223051,"Green Line"
2017-03-01,Rail,4735889.0130499,23,205908.21795869,"Orange Line"
2017-03-01,Rail,5750523.4060881,23,250022.75678644,"Red Line"
