date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2019-02-01,Bus,6557817,19,345148.26315789,Bus
2019-02-01,Bus,664304,19,34963.368421053,"Silver Line"
2019-02-01,Rail,1325108.7715302,19,69742.566922645,"Blue Line"
2019-02-01,Rail,3084859.198934,19,162361.01047021,"Green Line"
2019-02-01,Rail,3869536.7099823,19,203659.82684117,"Orange Line"
2019-02-01,Rail,4695638.3573284,19,247138.86091202,"Red Line"
