date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2016-04-01,Bus,6231752,16,389484.5,Bus
2016-04-01,Bus,650905,16,40681.5625,"Silver Line"
2016-04-01,Rail,1511914.6300515,21,71995.934764358,"Blue Line"
2016-04-01,Rail,4223658.3165492,21,201126.58650234,"Green Line"
2016-04-01,Rail,4680719.2647063,21,222891.39355744,"Orange Line"
2016-04-01,Rail,5573282.2212157,21,265394.39148646,"Red Line"
