date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2017-10-01,Bus,7990183,22,363190.13636364,Bus
2017-10-01,Bus,747703,22,33986.5,"Silver Line"
2017-10-01,Rail,1686438.9806098,22,76656.317300446,"Blue Line"
2017-10-01,Rail,3976259.3241722,22,180739.06018964,"Green Line"
2017-10-01,Rail,4872726.0164549,22,221487.5462025,"Orange Line"
2017-10-01,Rail,5898600.7122378,22,268118.21419263,"Red Line"
