date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2018-01-01,Bus,6788939,21,323282.80952381,Bus
2018-01-01,Bus,635182,21,30246.761904762,"Silver Line"
2018-01-01,Rail,1323203.9739732,21,63009.713046344,"Blue Line"
2018-01-01,Rail,3141135.9373199,21,149577.90177714,"Green Line"
2018-01-01,Rail,3987313.4276043,21,189872.06798116,"Orange Line"
2018-01-01,Rail,4696089.5790313,21,223623.3132872,"Red Line"
