date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2018-03-01,Bus,7106920,22,323041.81818182,Bus
2018-03-01,Bus,688735,22,31306.136363636,"Silver Line"
2018-03-01,Rail,1439091.7083198,22,65413.259469084,"Blue Line"
2018-03-01,Rail,3400248.6511968,22,154556.75687258,"Green Line"
2018-03-01,Rail,4220321.2823445,22,191832.78556111,"Orange Line"
2018-03-01,Rail,5013454.9390772,22,227884.3154126,"Red Line"
