date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2018-06-01,Bus,7206071,21,343146.23809524,Bus
2018-06-01,Bus,784891,21,37375.761904762,"Silver Line"
2018-06-01,Rail,1640592.125505,21,78123.434547858,"Blue Line"
2018-06-01,Rail,3529725.4021154,21,168082.1620055,"Green Line"
2018-06-01,Rail,4476038.226611,21,213144.67745767,"Orange Line"
2018-06-01,Rail,5357089.9383751,21,255099.520875,"Red Line"
