date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2018-04-01,Bus,7152514,21,340595.9047619,Bus
2018-04-01,Bus,745154,21,35483.523809524,"Silver Line"
2018-04-01,Rail,1546643.1379276,21,73649.67323465,"Blue Line"
2018-04-01,Rail,3690104.1599324,21,175719.24571107,"Green Line"
2018-04-01,Rail,4462364.9093559,21,212493.56711218,"Orange Line"
2018-04-01,Rail,5312420.9164915,21,252972.42459483,"Red Line"
