date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2016-05-01,Bus,8092982,21,385380.0952381,Bus
2016-05-01,Bus,783259,21,37298.047619048,"Silver Line"
2016-05-01,Rail,1518062.6139293,21,72288.695901394,"Blue Line"
2016-05-01,Rail,3933571.326164,21,187312.92029352,"Green Line"
2016-05-01,Rail,4628636.3103883,21,220411.25287563,"Orange Line"
2016-05-01,Rail,5546573.3373487,21,264122.53987375,"Red Line"
