date,MODE,RIDERSHIP,COUNTOFDATES,AVG_RIDERSHIP,ROUTE_OR_LINE
2017-02-01,Bus,6320900,19,332678.94736842,Bus
2017-02-01,Bus,603358,19,31755.684210526,"Silver Line"
2017-02-01,Rail,1253563.7581629,19,65977.039903311,"Blue Line"
2017-02-01,Rail,3335245.8862955,19,175539.25717345,"Green Line"
2017-02-01,Rail,3887140.8781468,19,204586.36200772,"Orange Line"
2017-02-01,Rail,4696803.3318979,19,247200.17536305,"Red Line"
